rank	count	URI
498=	9	http://biodiversity.org.au/afd.name/345040
498=	9	http://biodiversity.org.au/afd.name/345273
498=	9	http://biodiversity.org.au/afd.name/345739
498=	9	http://biodiversity.org.au/afd.name/345743
498=	9	http://biodiversity.org.au/afd.name/346430
498=	9	http://biodiversity.org.au/afd.name/346776
498=	9	http://biodiversity.org.au/afd.name/348407
498=	9	http://biodiversity.org.au/afd.name/348435
498=	9	http://biodiversity.org.au/afd.name/349064
498=	9	http://biodiversity.org.au/afd.name/349182
498=	9	http://biodiversity.org.au/afd.name/350182
498=	9	http://biodiversity.org.au/afd.name/351208
498=	9	http://biodiversity.org.au/afd.name/351620
498=	9	http://biodiversity.org.au/afd.name/353542
498=	9	http://biodiversity.org.au/afd.name/355508
498=	9	http://biodiversity.org.au/afd.name/357098
498=	9	http://biodiversity.org.au/afd.name/357358
498=	9	http://biodiversity.org.au/afd.name/357663
498=	9	http://biodiversity.org.au/afd.name/358437
498=	9	http://biodiversity.org.au/afd.name/358566
498=	9	http://biodiversity.org.au/afd.name/358761
498=	9	http://biodiversity.org.au/afd.name/359232
498=	9	http://biodiversity.org.au/afd.name/359281
498=	9	http://biodiversity.org.au/afd.name/359968
498=	9	http://biodiversity.org.au/afd.name/361533
498=	9	http://biodiversity.org.au/afd.name/361541
498=	9	http://biodiversity.org.au/afd.name/365527
498=	9	http://biodiversity.org.au/afd.name/365818
498=	9	http://biodiversity.org.au/afd.name/367323
498=	9	http://biodiversity.org.au/afd.name/371960
498=	9	http://biodiversity.org.au/afd.name/373398
498=	9	http://biodiversity.org.au/afd.name/374168
498=	9	http://biodiversity.org.au/afd.name/375935
498=	9	http://biodiversity.org.au/afd.name/376434
498=	9	http://biodiversity.org.au/afd.name/376953
498=	9	http://biodiversity.org.au/afd.name/377485
498=	9	http://biodiversity.org.au/afd.name/381352
498=	9	http://biodiversity.org.au/afd.name/383650
498=	9	http://biodiversity.org.au/afd.name/386103
498=	9	http://biodiversity.org.au/afd.name/387453
498=	9	http://biodiversity.org.au/afd.name/387670
498=	9	http://biodiversity.org.au/afd.name/387971
498=	9	http://biodiversity.org.au/afd.name/389431
498=	9	http://biodiversity.org.au/afd.name/393577
498=	9	http://biodiversity.org.au/afd.name/394528
498=	9	http://biodiversity.org.au/afd.name/395105
498=	9	http://biodiversity.org.au/afd.name/395151
498=	9	http://biodiversity.org.au/afd.name/396811
498=	9	http://biodiversity.org.au/afd.name/397213
498=	9	http://biodiversity.org.au/afd.name/398454
498=	9	http://biodiversity.org.au/afd.name/398686
498=	9	http://biodiversity.org.au/afd.name/398848
498=	9	http://biodiversity.org.au/afd.name/399177
498=	9	http://biodiversity.org.au/afd.name/399226
498=	9	http://biodiversity.org.au/afd.name/399441
498=	9	http://biodiversity.org.au/afd.name/401128
498=	9	http://biodiversity.org.au/afd.name/401913
498=	9	http://biodiversity.org.au/afd.name/402104
498=	9	http://biodiversity.org.au/afd.name/403158
498=	9	http://biodiversity.org.au/afd.name/403159
498=	9	http://biodiversity.org.au/afd.name/403415
498=	9	http://biodiversity.org.au/afd.name/404924
498=	9	http://biodiversity.org.au/afd.name/405510
498=	9	http://biodiversity.org.au/afd.name/405870
498=	9	http://biodiversity.org.au/afd.name/406197
498=	9	http://biodiversity.org.au/afd.name/406897
498=	9	http://biodiversity.org.au/afd.name/407105
498=	9	http://biodiversity.org.au/afd.name/407529
498=	9	http://biodiversity.org.au/afd.name/411143
498=	9	http://biodiversity.org.au/afd.name/411710
498=	9	http://biodiversity.org.au/afd.name/411893
498=	9	http://biodiversity.org.au/afd.name/412549
498=	9	http://biodiversity.org.au/afd.name/414586
498=	9	http://biodiversity.org.au/afd.name/415102
498=	9	http://biodiversity.org.au/afd.name/416552
498=	9	http://biodiversity.org.au/afd.name/417107
498=	9	http://biodiversity.org.au/afd.name/417911
498=	9	http://biodiversity.org.au/afd.name/418625
498=	9	http://biodiversity.org.au/afd.name/419151
498=	9	http://biodiversity.org.au/afd.name/421381
498=	9	http://biodiversity.org.au/afd.name/423976
498=	9	http://biodiversity.org.au/afd.name/424118
498=	9	http://biodiversity.org.au/afd.name/425206
498=	9	http://biodiversity.org.au/afd.name/425292
498=	9	http://biodiversity.org.au/afd.name/425423
498=	9	http://biodiversity.org.au/afd.name/425473
498=	9	http://biodiversity.org.au/afd.name/428419
498=	9	http://biodiversity.org.au/afd.name/429900
498=	9	http://biodiversity.org.au/afd.name/430110
498=	9	http://biodiversity.org.au/afd.name/430710
498=	9	http://biodiversity.org.au/afd.name/431486
498=	9	http://biodiversity.org.au/afd.name/431873
498=	9	http://biodiversity.org.au/afd.name/431980
498=	9	http://biodiversity.org.au/afd.name/432807
498=	9	http://biodiversity.org.au/afd.name/433881
498=	9	http://biodiversity.org.au/afd.name/434052
498=	9	http://biodiversity.org.au/afd.name/434737
498=	9	http://biodiversity.org.au/afd.name/435272
498=	9	http://biodiversity.org.au/afd.name/435806
498=	9	http://biodiversity.org.au/afd.name/436091
498=	9	http://biodiversity.org.au/afd.name/436822
498=	9	http://biodiversity.org.au/afd.name/437019
498=	9	http://biodiversity.org.au/afd.name/438687
498=	9	http://biodiversity.org.au/afd.name/440000
498=	9	http://biodiversity.org.au/afd.name/442503
498=	9	http://biodiversity.org.au/afd.name/443134
498=	9	http://biodiversity.org.au/afd.name/447355
498=	9	http://biodiversity.org.au/afd.name/448204
498=	9	http://biodiversity.org.au/afd.name/448780
498=	9	http://biodiversity.org.au/afd.name/449866
498=	9	http://biodiversity.org.au/afd.name/451098
498=	9	http://biodiversity.org.au/afd.name/451219
498=	9	http://biodiversity.org.au/afd.name/451574
498=	9	http://biodiversity.org.au/afd.name/452198
498=	9	http://biodiversity.org.au/afd.name/453304
498=	9	http://biodiversity.org.au/afd.name/453839
498=	9	http://biodiversity.org.au/afd.name/454045
498=	9	http://biodiversity.org.au/afd.name/455627
498=	9	http://biodiversity.org.au/afd.name/457369
498=	9	http://biodiversity.org.au/afd.name/457693
498=	9	http://biodiversity.org.au/afd.name/457974
498=	9	http://biodiversity.org.au/afd.name/458012
498=	9	http://biodiversity.org.au/afd.name/459653
498=	9	http://biodiversity.org.au/afd.name/459726
498=	9	http://biodiversity.org.au/afd.name/459772
498=	9	http://biodiversity.org.au/afd.name/460242
498=	9	http://biodiversity.org.au/afd.name/462178
498=	9	http://biodiversity.org.au/afd.name/462703
498=	9	http://biodiversity.org.au/afd.name/463080
498=	9	http://biodiversity.org.au/afd.name/463508
498=	9	http://biodiversity.org.au/afd.name/464478
498=	9	http://biodiversity.org.au/afd.name/464694
498=	9	http://biodiversity.org.au/afd.name/465742
498=	9	http://biodiversity.org.au/afd.name/465805
498=	9	http://biodiversity.org.au/afd.name/466109
498=	9	http://biodiversity.org.au/afd.name/466501
498=	9	http://biodiversity.org.au/afd.name/466815
498=	9	http://biodiversity.org.au/afd.name/467705
498=	9	http://biodiversity.org.au/afd.name/467718
498=	9	http://biodiversity.org.au/afd.name/468182
498=	9	http://biodiversity.org.au/afd.name/468488
498=	9	http://biodiversity.org.au/afd.name/468746
498=	9	http://biodiversity.org.au/afd.name/468925
498=	9	http://biodiversity.org.au/afd.name/468955
498=	9	http://biodiversity.org.au/afd.name/469649
498=	9	http://biodiversity.org.au/afd.name/470097
498=	9	http://biodiversity.org.au/afd.name/470195
498=	9	http://biodiversity.org.au/afd.name/470246
498=	9	http://biodiversity.org.au/afd.name/470577
498=	9	http://biodiversity.org.au/afd.name/470778
498=	9	http://biodiversity.org.au/afd.name/470807
498=	9	http://biodiversity.org.au/afd.name/470896
498=	9	http://biodiversity.org.au/afd.name/471252
498=	9	http://biodiversity.org.au/afd.name/471475
498=	9	http://biodiversity.org.au/afd.name/471565
498=	9	http://biodiversity.org.au/afd.name/487219
498=	9	http://biodiversity.org.au/afd.name/490183
498=	9	http://biodiversity.org.au/afd.name/494077
498=	9	http://biodiversity.org.au/afd.name/497730
498=	9	http://biodiversity.org.au/afd.name/504900
498=	9	http://biodiversity.org.au/afd.name/510204
498=	9	http://biodiversity.org.au/afd.name/511386
498=	9	http://biodiversity.org.au/afd.name/511423
498=	9	http://biodiversity.org.au/afd.name/511745
498=	9	http://biodiversity.org.au/afd.name/511746
498=	9	http://biodiversity.org.au/afd.name/512578
498=	9	http://biodiversity.org.au/afd.name/512638
498=	9	http://biodiversity.org.au/afd.name/512975
498=	9	http://biodiversity.org.au/afd.name/513404
498=	9	http://biodiversity.org.au/afd.name/514938
498=	9	http://biodiversity.org.au/afd.name/515773
498=	9	http://biodiversity.org.au/afd.name/516143
498=	9	http://biodiversity.org.au/afd.name/518671
498=	9	http://biodiversity.org.au/afd.name/519486
498=	9	http://biodiversity.org.au/afd.name/523321
498=	9	http://biodiversity.org.au/afd.name/528726
498=	9	http://biodiversity.org.au/afd.name/529907
498=	9	http://biodiversity.org.au/afd.name/530180
498=	9	http://biodiversity.org.au/afd.name/531167
498=	9	http://biodiversity.org.au/afd.name/534944
498=	9	http://biodiversity.org.au/afd.name/535762
498=	9	http://biodiversity.org.au/afd.name/536111
498=	9	http://biodiversity.org.au/afd.name/536301
498=	9	http://biodiversity.org.au/afd.name/541230
498=	9	http://biodiversity.org.au/afd.name/541602
498=	9	http://biodiversity.org.au/afd.name/543712
498=	9	http://biodiversity.org.au/afd.name/583000
498=	9	http://biodiversity.org.au/afd.name/583798
498=	9	http://biodiversity.org.au/afd.name/584780
748=	8	http://biodiversity.org.au/afd.name/252561
748=	8	http://biodiversity.org.au/afd.name/263707
748=	8	http://biodiversity.org.au/afd.name/267886
748=	8	http://biodiversity.org.au/afd.name/268622
748=	8	http://biodiversity.org.au/afd.name/273714
748=	8	http://biodiversity.org.au/afd.name/279605
748=	8	http://biodiversity.org.au/afd.name/281207
748=	8	http://biodiversity.org.au/afd.name/281562
748=	8	http://biodiversity.org.au/afd.name/283283
748=	8	http://biodiversity.org.au/afd.name/283792
748=	8	http://biodiversity.org.au/afd.name/286325
748=	8	http://biodiversity.org.au/afd.name/286883
748=	8	http://biodiversity.org.au/afd.name/289352
748=	8	http://biodiversity.org.au/afd.name/289408
748=	8	http://biodiversity.org.au/afd.name/289411
748=	8	http://biodiversity.org.au/afd.name/289422
748=	8	http://biodiversity.org.au/afd.name/289482
748=	8	http://biodiversity.org.au/afd.name/290600
748=	8	http://biodiversity.org.au/afd.name/290700
748=	8	http://biodiversity.org.au/afd.name/291910
748=	8	http://biodiversity.org.au/afd.name/292350
748=	8	http://biodiversity.org.au/afd.name/292953
748=	8	http://biodiversity.org.au/afd.name/292954
748=	8	http://biodiversity.org.au/afd.name/293716
748=	8	http://biodiversity.org.au/afd.name/294314
748=	8	http://biodiversity.org.au/afd.name/295892
748=	8	http://biodiversity.org.au/afd.name/295894
748=	8	http://biodiversity.org.au/afd.name/297020
748=	8	http://biodiversity.org.au/afd.name/297291
748=	8	http://biodiversity.org.au/afd.name/299033
748=	8	http://biodiversity.org.au/afd.name/299450
748=	8	http://biodiversity.org.au/afd.name/299451
748=	8	http://biodiversity.org.au/afd.name/299587
748=	8	http://biodiversity.org.au/afd.name/300374
748=	8	http://biodiversity.org.au/afd.name/300433
748=	8	http://biodiversity.org.au/afd.name/300511
748=	8	http://biodiversity.org.au/afd.name/301990
748=	8	http://biodiversity.org.au/afd.name/302085
748=	8	http://biodiversity.org.au/afd.name/302265
748=	8	http://biodiversity.org.au/afd.name/302267
748=	8	http://biodiversity.org.au/afd.name/303025
748=	8	http://biodiversity.org.au/afd.name/303026
748=	8	http://biodiversity.org.au/afd.name/303068
748=	8	http://biodiversity.org.au/afd.name/304140
748=	8	http://biodiversity.org.au/afd.name/304155
748=	8	http://biodiversity.org.au/afd.name/304326
748=	8	http://biodiversity.org.au/afd.name/304331
748=	8	http://biodiversity.org.au/afd.name/306102
748=	8	http://biodiversity.org.au/afd.name/307042
748=	8	http://biodiversity.org.au/afd.name/307583
748=	8	http://biodiversity.org.au/afd.name/307584
748=	8	http://biodiversity.org.au/afd.name/307706
748=	8	http://biodiversity.org.au/afd.name/309421
748=	8	http://biodiversity.org.au/afd.name/309758
748=	8	http://biodiversity.org.au/afd.name/310421
748=	8	http://biodiversity.org.au/afd.name/310945
748=	8	http://biodiversity.org.au/afd.name/311079
748=	8	http://biodiversity.org.au/afd.name/311080
748=	8	http://biodiversity.org.au/afd.name/311730
748=	8	http://biodiversity.org.au/afd.name/313580
748=	8	http://biodiversity.org.au/afd.name/314028
748=	8	http://biodiversity.org.au/afd.name/314159
748=	8	http://biodiversity.org.au/afd.name/314160
748=	8	http://biodiversity.org.au/afd.name/314164
748=	8	http://biodiversity.org.au/afd.name/314171
748=	8	http://biodiversity.org.au/afd.name/314288
748=	8	http://biodiversity.org.au/afd.name/314438
748=	8	http://biodiversity.org.au/afd.name/314445
748=	8	http://biodiversity.org.au/afd.name/314686
748=	8	http://biodiversity.org.au/afd.name/314927
748=	8	http://biodiversity.org.au/afd.name/315610
748=	8	http://biodiversity.org.au/afd.name/315743
748=	8	http://biodiversity.org.au/afd.name/315816
748=	8	http://biodiversity.org.au/afd.name/316771
748=	8	http://biodiversity.org.au/afd.name/316894
748=	8	http://biodiversity.org.au/afd.name/316895
748=	8	http://biodiversity.org.au/afd.name/316899
748=	8	http://biodiversity.org.au/afd.name/319505
748=	8	http://biodiversity.org.au/afd.name/319610
748=	8	http://biodiversity.org.au/afd.name/320111
748=	8	http://biodiversity.org.au/afd.name/320114
748=	8	http://biodiversity.org.au/afd.name/320116
748=	8	http://biodiversity.org.au/afd.name/320182
748=	8	http://biodiversity.org.au/afd.name/320751
748=	8	http://biodiversity.org.au/afd.name/321147
748=	8	http://biodiversity.org.au/afd.name/321643
748=	8	http://biodiversity.org.au/afd.name/321977
748=	8	http://biodiversity.org.au/afd.name/322379
748=	8	http://biodiversity.org.au/afd.name/322502
748=	8	http://biodiversity.org.au/afd.name/324528
748=	8	http://biodiversity.org.au/afd.name/324529
748=	8	http://biodiversity.org.au/afd.name/324530
748=	8	http://biodiversity.org.au/afd.name/324531
748=	8	http://biodiversity.org.au/afd.name/325023
748=	8	http://biodiversity.org.au/afd.name/325224
748=	8	http://biodiversity.org.au/afd.name/325225
748=	8	http://biodiversity.org.au/afd.name/325226
748=	8	http://biodiversity.org.au/afd.name/326686
748=	8	http://biodiversity.org.au/afd.name/327315
748=	8	http://biodiversity.org.au/afd.name/327331
748=	8	http://biodiversity.org.au/afd.name/327739
748=	8	http://biodiversity.org.au/afd.name/328829
748=	8	http://biodiversity.org.au/afd.name/330167
748=	8	http://biodiversity.org.au/afd.name/330215
748=	8	http://biodiversity.org.au/afd.name/330227
748=	8	http://biodiversity.org.au/afd.name/330251
748=	8	http://biodiversity.org.au/afd.name/330694
748=	8	http://biodiversity.org.au/afd.name/331592
748=	8	http://biodiversity.org.au/afd.name/331983
748=	8	http://biodiversity.org.au/afd.name/332014
748=	8	http://biodiversity.org.au/afd.name/332015
748=	8	http://biodiversity.org.au/afd.name/332016
748=	8	http://biodiversity.org.au/afd.name/332017
748=	8	http://biodiversity.org.au/afd.name/334949
748=	8	http://biodiversity.org.au/afd.name/335200
748=	8	http://biodiversity.org.au/afd.name/335259
748=	8	http://biodiversity.org.au/afd.name/336545
748=	8	http://biodiversity.org.au/afd.name/336605
748=	8	http://biodiversity.org.au/afd.name/336606
748=	8	http://biodiversity.org.au/afd.name/336883
748=	8	http://biodiversity.org.au/afd.name/338357
748=	8	http://biodiversity.org.au/afd.name/339295
748=	8	http://biodiversity.org.au/afd.name/339321
748=	8	http://biodiversity.org.au/afd.name/340186
748=	8	http://biodiversity.org.au/afd.name/340800
748=	8	http://biodiversity.org.au/afd.name/340867
748=	8	http://biodiversity.org.au/afd.name/340912
748=	8	http://biodiversity.org.au/afd.name/341057
748=	8	http://biodiversity.org.au/afd.name/341147
748=	8	http://biodiversity.org.au/afd.name/341401
748=	8	http://biodiversity.org.au/afd.name/341448
748=	8	http://biodiversity.org.au/afd.name/342403
748=	8	http://biodiversity.org.au/afd.name/343832
748=	8	http://biodiversity.org.au/afd.name/344572
748=	8	http://biodiversity.org.au/afd.name/344948
748=	8	http://biodiversity.org.au/afd.name/344959
748=	8	http://biodiversity.org.au/afd.name/345628
748=	8	http://biodiversity.org.au/afd.name/345736
748=	8	http://biodiversity.org.au/afd.name/345738
748=	8	http://biodiversity.org.au/afd.name/345742
748=	8	http://biodiversity.org.au/afd.name/347886
748=	8	http://biodiversity.org.au/afd.name/347887
748=	8	http://biodiversity.org.au/afd.name/347937
748=	8	http://biodiversity.org.au/afd.name/347948
748=	8	http://biodiversity.org.au/afd.name/348307
748=	8	http://biodiversity.org.au/afd.name/348699
748=	8	http://biodiversity.org.au/afd.name/349651
