rank	count	SCIENTIFIC_NAME
42905=	1	Siphopteron brunneomarginatum
42905=	1	Siphopteron fuscum
42905=	1	Siphopteron ladrones
42905=	1	Siphopteron leah
42905=	1	Siphopteron quadrispinosum
42905=	1	Siphopteron speciesfive
42905=	1	Siphopteron speciesfour
42905=	1	Siphopteron speciesone
42905=	1	Siphopteron speciesthree
42905=	1	Siphopteron speciestwo
42905=	1	Siphopteron tigrinum
42905=	1	Sipyloidea bella
42905=	1	Sipyloidea brevicerci
42905=	1	Sipyloidea garradungensis
42905=	1	Sipyloidea larryi
42905=	1	Sipyloidea rentzi
42905=	1	Siraius immonda
42905=	1	Siraius nucleolus
42905=	1	Siraius speciesone
42905=	1	Siriella brucei
42905=	1	Siriella longidactyla
42905=	1	Sirius badius
42905=	1	Sirius cupiens
42905=	1	Sirius desponsus
42905=	1	Sirius idoneus
42905=	1	Sitobion luteum
42905=	1	Sitobion miscanthi
42905=	1	Sitobion smilacifoliae
42905=	1	Skogsbergia tenax
42905=	1	Skogsbergia vivax
42905=	1	Skogsbergiella senex
42905=	1	Skrjabinalius cryptocephalus
42905=	1	Skrjabinelazia sp.
42905=	1	Skrjabinia cesticillus
42905=	1	Skrjabinocerca sp.
42905=	1	Skrjabinoclava decorata
42905=	1	Skrjabinoclava horrida
42905=	1	Skrjabinodon leristae
42905=	1	Skrjabinodon oedurae
42905=	1	Skrjabinodon parasmythi
42905=	1	Skrjabinodon smythi
42905=	1	Skrjabinoptera gallardi
42905=	1	Skrjabinoptera goldmanae
42905=	1	Skrjabinoptera sp.
42905=	1	Skrjabinura brevicaudatum
42905=	1	Skrjabinura magna
42905=	1	Skrjabinura pomatostomi
42905=	1	Skrjabinura sp.
42905=	1	Skusella subvittata
42905=	1	Skuseomyia eximia
42905=	1	Sluiterina alba
42905=	1	Smaragdia (Smaragdella) pulcherrima
42905=	1	Smaragdia (Smaragdella) roseotincta
42905=	1	Smaragdia (Smaragdista) tragena
42905=	1	Smaragdinella calyculata
42905=	1	Smeagol hilaris
42905=	1	Smicrocotis brunneus
42905=	1	Smicrocotis solomoni
42905=	1	Smicrotatodelphax perkinsi
42905=	1	Smilasterias clarkailsa
42905=	1	Sminthurides aquaticus aquaticus
42905=	1	Sminthurides aquaticus levanderi
42905=	1	Sminthurinus elegans
42905=	1	Sminthurinus gloriosus
42905=	1	Sminthurinus mime
42905=	1	Sminthurinus muscophilus
42905=	1	Sminthurinus niger
42905=	1	Sminthurinus nigrescens
42905=	1	Sminthurinus oculatus
42905=	1	Sminthurinus tricolor
42905=	1	Sminthurinus tuberculatus
42905=	1	Sminthurus viridis
42905=	1	Smithsonidrilus ludmillae
42905=	1	Smittia aterrima
42905=	1	Smittia retracta
42905=	1	Smynthurodes betae
42905=	1	Soa flaviterminata
42905=	1	Sobolevicanthus dobsoni
42905=	1	Sobolevicanthus sprenti
42905=	1	Sobolevicanthus terraereginae
42905=	1	Socienna angasi
42905=	1	Socienna crassa
42905=	1	Socienna cylindricum
42905=	1	Socienna gregaria
42905=	1	Socienna jacksonensis
42905=	1	Socienna quadrispiralis
42905=	1	Sogatella furcifera
42905=	1	Sogatella vibix
42905=	1	Sogatellana geranor
42905=	1	Solaenodolichopus pruvoti
42905=	1	Solaenodolichopus sulcatus
42905=	1	Solaenodolichopus teres
42905=	1	Solaenodolichopus vittatus
42905=	1	Solaenodolichopus vittatus dorsalis
42905=	1	Solaenodolichopus vittatus vittatus
42905=	1	Solamen recens
42905=	1	Solamen rex
42905=	1	Solariorbis orbitum
42905=	1	Solariorbis pachyston
42905=	1	Solaster notophrynus
42905=	1	Solaster torulatus
42905=	1	Solecurtus deshayesii
42905=	1	Solenosmilia variabilis
42905=	1	Solidosagitta planctonis
42905=	1	Solomononereis marauensis
42905=	1	Solomonthrips australiensis
42905=	1	Solomonthrips brooksi
42905=	1	Solonaima bifurca
42905=	1	Solonaima cedrivula
42905=	1	Solonaima minuta
42905=	1	Solonaima monteithia
42905=	1	Solonaima nielseni
42905=	1	Solonaima ornata
42905=	1	Solonaima pallescens
42905=	1	Solonaima riocampa
42905=	1	Solonaima solonaima
42905=	1	Solostamenides pseudomugilis
42905=	1	Somethus biramus
42905=	1	Somethus fuscipes
42905=	1	Somethus grossi
42905=	1	Sophiothrips greensladei
42905=	1	Sophonia doddi
42905=	1	Sophrosyne abyssi
42905=	1	Sophrosyne integricauda
42905=	1	Sophrosyne peartae
42905=	1	Soracte apollonos
42905=	1	Soractellus brunneus
42905=	1	Soractellus nigrominutus
42905=	1	Sorogena stoianovitchae
42905=	1	Sorolopha johngreeni
42905=	1	Spadella cephaloptera
42905=	1	Spanotartessus evansi
42905=	1	Spanotartessus montanus
42905=	1	Spasmopallene clarki
42905=	1	Spathidium aciculare
42905=	1	Spathidium anguilla
42905=	1	Spathidium bavariense
42905=	1	Spathidium claviforme
42905=	1	Spathidium faurefremieti
42905=	1	Spathidium longicaudatum
42905=	1	Spathidium metabolicum
42905=	1	Spathidium muscicola
42905=	1	Spathidium spathula
42905=	1	Spectamen bellulus
42905=	1	Spectamen epithecus
42905=	1	Spectamen philippensis
42905=	1	Speleostrophus nesiotes
42905=	1	Spenceriella bywongensis
42905=	1	Spenceriella hamiltoni
42905=	1	Speothalpius grayi
42905=	1	Speozuphium poulteri
42905=	1	Spetazoon australiense
42905=	1	Sphaeractinomyxon ersei
42905=	1	Sphaeractinomyxon leptocapsula
42905=	1	Sphaerococcopsis inflatipes
42905=	1	Sphaerococcopsis platynotum
42905=	1	Sphaerococcopsis simplicior
42905=	1	Sphaerococcopsis umbilicus
42905=	1	Sphaerococcus casuarinae
42905=	1	Sphaerocylichna incommoda
42905=	1	Sphaerodoropsis fauchaldi
42905=	1	Sphaerodoropsis heteropapillata
42905=	1	Sphaerodoropsis spissum
42905=	1	Sphaeromias decoratus
42905=	1	Sphaeromyxa nesogobii
42905=	1	Sphaeromyxa noblei
42905=	1	Sphaeronema sp.
42905=	1	Sphaeropsocopsis recens
42905=	1	Sphaerospira mourilyani
42905=	1	Sphaerospora aldrichettae
42905=	1	Sphaerospora mayi
42905=	1	Sphaerosyllis bifurcata
42905=	1	Sphaerosyllis capensis
42905=	1	Sphaerosyllis cuticulata
42905=	1	Sphaerosyllis horrocksensis
42905=	1	Sphaerosyllis hystrix
42905=	1	Sphaerosyllis opisthodentata
42905=	1	Sphaerosyllis perspicax
42905=	1	Sphaerotrichopus cornutus
42905=	1	Sphaerotrichopus ramosus
42905=	1	Sphaeruterina punctata
42905=	1	Sphallomorpha flavorufa
42905=	1	Sphallomorpha parinterioris
42905=	1	Sphallomorpha pauciseta
42905=	1	Sphallomorpha permutata
42905=	1	Sphallomorpha szitoi
42905=	1	Sphenarches anisodactylus
42905=	1	Sphenoderia australis
42905=	1	Sphenoderia fissirostris splendida
42905=	1	Sphenoderia foveosa foveosa
42905=	1	Sphenoderia foveosa tenuis
42905=	1	Sphenoderia sphaerica
42905=	1	Sphenoderia splendida
42905=	1	Sphenopus arenaceus
42905=	1	Sphenopus marsupialis
42905=	1	Sphenotrochus excavatus
42905=	1	Spherillo grossus
42905=	1	Spherillo merulanoides
42905=	1	Spherillo misellus
42905=	1	Spherillo nigroflavus
42905=	1	Spherillo sollers
42905=	1	Spherillo telsogrossus
42905=	1	Sphodropoda dentifrons
42905=	1	Sphodropoda loripes
42905=	1	Sphodropoda viridis
42905=	1	Sphyraena barracuda
42905=	1	Sphyriocephalus tergestinus
42905=	1	Sphyrotheca multifasciata
42905=	1	Spicospina flammocaerulea
42905=	1	Spiculonana bathyalis
42905=	1	Spiculopteragia asymmetrica
42905=	1	Spiculopteragia boehmi
42905=	1	Spiculopteragia mathevossiani
42905=	1	Spilococcus mamillariae
42905=	1	Spilopsocus colliensis
42905=	1	Spilopsocus ruidis
42905=	1	Spilothrips varicolor
42905=	1	Spinacopia crux
42905=	1	Spinacopia illex
42905=	1	Spinacopia rex
42905=	1	Spinacopia sandix
42905=	1	Spinacopia syrinx
42905=	1	Spinacopia trox
42905=	1	Spinastacoides catinipalmus
42905=	1	Spinastacoides inermis
42905=	1	Spinastacoides insignis
42905=	1	Spinicauda australiensis
42905=	1	Spinicauda fluviatica
42905=	1	Spinicauda moretonis
42905=	1	Spinicauda similis
42905=	1	Spinicauda victoriae
42905=	1	Spinidrupa euracantha
42905=	1	Spiniglans accipitris
42905=	1	Spiniloculus mavensis
42905=	1	Spinitectus bancrofti
42905=	1	Spinitectus plectroplites
42905=	1	Spinitectus sp.
42905=	1	Spinosipella deshayesiana
42905=	1	Spinosphaera cowarrie
42905=	1	Spinther australiensis
42905=	1	Spio singularis
42905=	1	Spio tridentata
42905=	1	Spiralisigna acidna
42905=	1	Spiraserpula discifera
42905=	1	Spirinia (Spirinia) parasitifera
42905=	1	Spirinia sp. 2
42905=	1	Spirobolellus australianus
42905=	1	Spirobolellus bivittatus
42905=	1	Spirobolellus claviger
42905=	1	Spirobolellus dorsovittatus
42905=	1	Spirobolellus immigrans
42905=	1	Spirobolellus insularum
42905=	1	Spirobolellus kurandanus
42905=	1	Spirobolellus lugubris
42905=	1	Spirobolellus mjoebergi
42905=	1	Spirobolellus sjoestedti
42905=	1	Spirobranchus cruciger
42905=	1	Spirocerca sanguinolenta
42905=	1	Spironucleus elegans
42905=	1	Spironucleus meleagridis
42905=	1	Spironucleus muris
42905=	1	Spiropagurus spiriger
42905=	1	Spirorbis marioni
42905=	1	Spirosprattus scyphiformis
42905=	1	Spirostomum ambiguum
42905=	1	Spirostomum minus
42905=	1	Spirostrongylus spirostrongylus
42905=	1	Spirotrichonympha elongata
42905=	1	Spirotrichonympha flagellata
42905=	1	Spirotrichonympha grandis
42905=	1	Spirotrichonympha mirabilis
42905=	1	Spirotrichonymphella pudibunda
42905=	1	Spirotrichosoma campanulum
42905=	1	Spirotrichosoma capitata
42905=	1	Spirotrichosoma elongatum
42905=	1	Spirotrichosoma linum
42905=	1	Spirotrichosoma obtusa
42905=	1	Spirotrichosoma synaxostylatum
42905=	1	Spiroxys chelodinae
42905=	1	Spirura aurangabadensis
42905=	1	Spisula (Notospisula) colganae
42905=	1	Splendidofilaria sp.
42905=	1	Splendrillia (Splendrillia) hansenae
42905=	1	Splendrillia (Splendrillia) jarosae
42905=	1	Splendrillia (Splendrillia) spadicina
42905=	1	Spondylus albibarbatus
42905=	1	Spondylus anacanthus
42905=	1	Spondylus asiaticus
42905=	1	Spondylus asperrimus
42905=	1	Spondylus barbatus
42905=	1	Spondylus butleri
42905=	1	Spondylus candidus
42905=	1	Spondylus clarksoni
42905=	1	Spondylus croceus
42905=	1	Spondylus cuneus
42905=	1	Spondylus eastae
42905=	1	Spondylus echinatus
42905=	1	Spondylus electus
42905=	1	Spondylus foliaceus
42905=	1	Spondylus heidkeae
42905=	1	Spondylus lamarcki
42905=	1	Spondylus maestratii
42905=	1	Spondylus microlepos
42905=	1	Spondylus multimuricatus
42905=	1	Spondylus nicobaricus
42905=	1	Spondylus nicobaricus gracilis
42905=	1	Spondylus nicobaricus nicobaricus
42905=	1	Spondylus occidens
42905=	1	Spondylus ocellatus
42905=	1	Spondylus prionifer
42905=	1	Spondylus rippingalei
42905=	1	Spondylus sinensis
42905=	1	Spondylus smytheae
42905=	1	Spondylus spectrum
42905=	1	Spondylus squamosus
42905=	1	Spondylus swinneni
42905=	1	Spondylus tenellus
42905=	1	Spondylus tenuitas
42905=	1	Spondylus victoriae
42905=	1	Spondylus violascens
42905=	1	Spondylus virgineus
42905=	1	Spondylus zonalis
42905=	1	Spongicola andamanicus
42905=	1	Sporonana robusta
42905=	1	Sprattellus harrigani
42905=	1	Sprattellus waringi
42905=	1	Sprattellus woolleyi
42905=	1	Sprattia capilliformis
42905=	1	Sprattia spearei
42905=	1	Sprattia venacavincola
42905=	1	Sprentia australis
42905=	1	Sprostonia longiphallus
42905=	1	Spurilla chromosoma
42905=	1	Spurilla macleayi
42905=	1	Spurilla neopolitana
42905=	1	Squalonchocotyle antarctica
42905=	1	Squalotrema llewellyni
42905=	1	Squatinella mutica mutica
42905=	1	Stammeridium kahli
42905=	1	Stangeia xerodes
42905=	1	Starkeyna starkeyae
42905=	1	Staurojoenina assimilis
42905=	1	Stavelia subdistorta
42905=	1	Steenstrupiella intumescens
42905=	1	Stegocephaloides gunnae
42905=	1	Stegocephaloides ingstadi
42905=	1	Stegocephaloides tori
42905=	1	Stegocephaloides tucki
42905=	1	Stegopanoploea joubini
42905=	1	Stegophorus diomedeae
42905=	1	Stegophorus macronectes
42905=	1	Stegophorus pachyptilae
42905=	1	Stegophorus sp.
42905=	1	Stegophorus stellaepolaris
42905=	1	Stegosoladidus ingens
42905=	1	Steinhausia mytilovum
42905=	1	Steinia platystoma
42905=	1	Stellocaronema charadrii
42905=	1	Stellocaronema glareolae
42905=	1	Stemmatostoma pearsoni
42905=	1	Stemonosudis elegans
42905=	1	Stemonosudis macrura
42905=	1	Stemonosudis rothschildi
42905=	1	Stenalsella testacea
42905=	1	Stenchaetothrips biformis
42905=	1	Stenetrium adrianae
42905=	1	Stenetrium macrochirium
42905=	1	Stenhelia (Delavalia) stephensoni
42905=	1	Stenocotis depressa
42905=	1	Stenocranus agamopsyche
42905=	1	Stenocyathus vermiformis
42905=	1	Stenocypris malcolmsonii
42905=	1	Stenogiffardia parvula
42905=	1	Stenophragma hirtipennis
42905=	1	Stenophragma meridianum
42905=	1	Stenophragma picticornis
42905=	1	Stenopleura atlantica
42905=	1	Stenopsocus albipileus
42905=	1	Stenopsoides turneri
42905=	1	Stenopsychodes aureonigra
42905=	1	Stenopsychodes hiemalis
42905=	1	Stenopsychodes lineata
42905=	1	Stenopsychodes melanochrysus
42905=	1	Stenopsychodes mjobergi
42905=	1	Stenopsychodes montanus
42905=	1	Stenopsychodes opsius
42905=	1	Stenopsychodes syrdenus
42905=	1	Stenopsychodes tillyardi
42905=	1	Stenoptilia zophodactylus
42905=	1	Stenoscopus drummondi
42905=	1	Stenosemella lacustris
42905=	1	Stentor amethystinus
42905=	1	Stentor barretti
42905=	1	Stentor coeruleus
42905=	1	Stentor polymorphus
42905=	1	Stenurus globicephalae
42905=	1	Stenurus ovatus
42905=	1	Stephanocyathus (Acinocyathus) explanans
42905=	1	Stephanocyathus (Acinocyathus) spiniger
42905=	1	Stephanocyathus (Odontocyathus) coronatus
42905=	1	Stephanocyathus (Odontocyathus) weberianus
42905=	1	Stephanocyathus (Stephanocyathus) platypus
42905=	1	Stephanocyathus (Stephanocyathus) regius
42905=	1	Stephanonympha silvestrii
42905=	1	Stephanonympha spinosa
42905=	1	Stephanophyllia complicata
42905=	1	Stephanophyllia neglecta
42905=	1	Stephanostomum anisotremi
42905=	1	Stephanothrips barretti
42905=	1	Stephanothrips ferrari
42905=	1	Stephanothrips occidentalis
42905=	1	Stephanurus dentatus
42905=	1	Stephenseniellus palliolatipes
42905=	1	Stephopoma nucleocostata
42905=	1	Stephopoma tricuspe
42905=	1	Sterculapion commersoniae
42905=	1	Sterculapion fraserianum
42905=	1	Stereomastis galil
42905=	1	Sterkiella cavicola
42905=	1	Sterna (Sterna) vittata
42905=	1	Sterna (Sterna) vittata bethunei
42905=	1	Sterna (Sterna) vittata vittata
42905=	1	Sternopriscus alpinus
42905=	1	Sternopriscus clavatus
42905=	1	Sternopriscus emmae
42905=	1	Sternopriscus pilbarensis
42905=	1	Sternopriscus storeyi
42905=	1	Sternopriscus wallumphilia
42905=	1	Sternoptyx diaphana
42905=	1	Sternoptyx pseudobscura
42905=	1	Sternoptyx pseudodiaphana
42905=	1	Sterrhurus brevicirrus
42905=	1	Stetholus elongatus
42905=	1	Sthenelais marianae
42905=	1	Stibadocerodes australiensis
42905=	1	Stibadocerodes tasmaniensis
42905=	1	Stichodactyla duerdeni
42905=	1	Stichodactyla gigantea
42905=	1	Stichodactyla haddoni
42905=	1	Stichodactyla mertensii
42905=	1	Stichodactyla tapetum
42905=	1	Stichotricha aculeata
42905=	1	Stichotricha secunda
42905=	1	Sticteulima cameroni
42905=	1	Stictochironomus illawarra
42905=	1	Stictocladius multiserialis
42905=	1	Stictocladius uniserialis
42905=	1	Stictocladius victoriensis
42905=	1	Stilapex montrouzieri
42905=	1	Stilifer concavus
42905=	1	Stilifer guentheri
42905=	1	Stilifer inflatus
42905=	1	Stilifer linckiae
42905=	1	Stilifer variabilis
42905=	1	Stiliger aureomarginatus
42905=	1	Stiliger ornatus
42905=	1	Stiliger smaragdinus
42905=	1	Stilipes macquariensis
42905=	1	Stilobezzia (Acanthohelea) fitzroyensis
42905=	1	Stilobezzia (Acanthohelea) genitalis
42905=	1	Stilobezzia (Acanthohelea) pruinosa
42905=	1	Stilobezzia (Acanthohelea) tasmaniensis
42905=	1	Stilobezzia (Debenhamia) collessi
42905=	1	Stilobezzia (Debenhamia) dycei
42905=	1	Stilobezzia (Stilobezzia) pictipes
42905=	1	Stimulator consetti
42905=	1	Stipiturus malachurus
42905=	1	Stipiturus malachurus halmaturinus
42905=	1	Stipiturus malachurus hartogi
42905=	1	Stipiturus malachurus intermedius
42905=	1	Stipiturus malachurus littleri
42905=	1	Stipiturus malachurus malachurus
42905=	1	Stipiturus malachurus parimeda
42905=	1	Stipiturus malachurus polionotum
42905=	1	Stipiturus malachurus westernensis
42905=	1	Stirellus fatigandus
42905=	1	Stirellus mitis
42905=	1	Stobaera concinna
42905=	1	Stomacontion pepinii
42905=	1	Stomatella articulata
42905=	1	Stomatella auricula
42905=	1	Stomatella biporcata
42905=	1	Stomatella impertusa
42905=	1	Stomatella lintricula
42905=	1	Stomatella nebulosa
42905=	1	Stomatella terminalis
42905=	1	Stomatella ungula
42905=	1	Stomatella varia
42905=	1	Stomatia angulata
42905=	1	Stomatia decussata
42905=	1	Stomatia phymotis
42905=	1	Stomatia sulcata
42905=	1	Stomatolina mariei
42905=	1	Stomatolina orbiculata
42905=	1	Stomatolina rufescens
42905=	1	Stomothrips cycasi
42905=	1	Stomothrips mouldeni
42905=	1	Stosicia abnormalis
42905=	1	Stosicia hedleyi
42905=	1	Stosicia incisa
42905=	1	Stosicia mirabilis
42905=	1	Stosicthrips szitas
42905=	1	Stragulorhynchus orectolobi
42905=	1	Strahlaxius waroona
42905=	1	Strandesia dorsoviridis
42905=	1	Strandesia kimberley
42905=	1	Strandesia phoenix
42905=	1	Stratospongilla lanei
42905=	1	Streblosoma acymatum
42905=	1	Streblosoma latitudinis
42905=	1	Streblosoma maligirrima
42905=	1	Streblosoma minutum
42905=	1	Strepsitaurus cardabius
42905=	1	Strepterothrips apterus
42905=	1	Strepterothrips tuberculatus
42905=	1	Streptocara crassicauda
42905=	1	Streptocara formosensis
42905=	1	Streptocara pectinifera
42905=	1	Streptocara recta
42905=	1	Streptocladosoma albovittatum
42905=	1	Streptocladosoma dissimile
42905=	1	Streptocladosoma solum
42905=	1	Streptopinna saccata
42905=	1	Streptosyllis aequiseta
42905=	1	Streptosyllis biarticulata
42905=	1	Streptosyllis magnapalpa
42905=	1	Striadorbis janetae
42905=	1	Striadorbis pedderi
42905=	1	Striadorbis spiralis
42905=	1	Striarca symmetrica
42905=	1	Strigiphilus aitkeni
42905=	1	Strigiphilus vapidus
42905=	1	Striostrea (Parastriostrea) mytiloides
42905=	1	Strombidium claparedi
42905=	1	Strombidium sulcatum
42905=	1	Strombococcus melaleucae
42905=	1	Strombus (Canarium) erythrinus
42905=	1	Strombus (Canarium) erythrinus rugosus
42905=	1	Strombus (Canarium) haemastoma
42905=	1	Strombus (Canarium) mutabilis
42905=	1	Strombus (Dolomena) dilatatus
42905=	1	Strombus (Dolomena) dilatatus swainsoni
42905=	1	Strombus (Dolomena) plicatus
42905=	1	Strombus (Dolomena) variabilis
42905=	1	Strombus (Doxander) campbelli
42905=	1	Strombus (Doxander) vittatus
42905=	1	Strombus (Doxander) vittatus japonicus
42905=	1	Strombus (Gibberulus) gibberulus
42905=	1	Strongyloides papillosus
42905=	1	Strongyloides ransomi
42905=	1	Strongyloides sp.
42905=	1	Strongyloides stercoralis
42905=	1	Strongyloides thylacis
42905=	1	Strongyluris paronai
42905=	1	Strongylus edentatus
42905=	1	Strongylus equinus
42905=	1	Strongylus vulgaris
42905=	1	Struthiolipeurus struthionis
42905=	1	Sturnidoecus sturni
42905=	1	Sturnus (Sturnia) sturninus
42905=	1	Stygiocaris lancifera
42905=	1	Stygiocaris stylifera
42905=	1	Stygiochiropus communis
42905=	1	Stygiochiropus isolatus
42905=	1	Stygiochiropus peculiaris
42905=	1	Stygiochiropus sympatricus
42905=	1	Stygonitocrella bispinosa
42905=	1	Stygonitocrella trispinosa
42905=	1	Stygonitocrella unispinosa
42905=	1	Stygoridgewayia trispinosa
42905=	1	Styliola subula
42905=	1	Stylobates loisetteae
42905=	1	Stylocheilus longicauda
42905=	1	Stylocheilus striatus
42905=	1	Stylocoeniella armata
42905=	1	Stylocoeniella guentheri
42905=	1	Stylohedra jacobi
42905=	1	Stylomesus sarsi
42905=	1	Styloniscus australiensis
42905=	1	Styloniscus otakensis
42905=	1	Stylonychia mytilus
42905=	1	Stylonychia pustulata
42905=	1	Stylopandalus richardi
42905=	1	Stylopauropoides bornemisszai
42905=	1	Stylopauropoides tiegsi
42905=	1	Stylopauropus brito
42905=	1	Stylopauropus pedunculatus
42905=	1	Stylophora pistillata
42905=	1	Styloptocuma australiense
42905=	1	Styloptocuma granulosum
42905=	1	Styloptocuma nodosum
42905=	1	Styloptocuma poorei
42905=	1	Styloptocuma spinosum
42905=	1	Styloptocumoides australiensis
42905=	1	Stylopyramis cerithioides
42905=	1	Styringomyia bancrofti
42905=	1	Styringomyia bipunctata
42905=	1	Styringomyia terraereginae
42905=	1	Subadyte chesterfieldensis
42905=	1	Subadyte mjoebergi
42905=	1	Subadyte papillifera
42905=	1	Subanguina mobilis
42905=	1	Subanguina radicicola
42905=	1	Subcorticoccus beardsleyi
42905=	1	Subcorticoccus huonamnis
42905=	1	Subcorticoccus murrindindi
42905=	1	Subsphaerolaimus sp. nov.
42905=	1	Subulophora minima
42905=	1	Subulophora rutilans
42905=	1	Subulophora whitleyi
42905=	1	Succinea (Succinea) scalarina
42905=	1	Sudis hyalinus
42905=	1	Suezichthys notatus
42905=	1	Suezichthys soelae
42905=	1	Sulcascaris sp.
42905=	1	Sulcascaris sulcata
42905=	1	Sunaitothrips fuscus
42905=	1	Sunaristes tranteri
42905=	1	Sundapsocus robertsoni
42905=	1	Sunetta adelinae
42905=	1	Suniana lascivia
42905=	1	Suniana lascivia larrakia
42905=	1	Suniana lascivia lascivia
42905=	1	Suniana lascivia lasus
42905=	1	Suniana lascivia neocles
42905=	1	Suniana sunias
42905=	1	Suniana sunias rectivitta
42905=	1	Suniana sunias sauda
42905=	1	Sunipea indicus
42905=	1	Supella (Supella) longipalpa
42905=	1	Sursumara affinis
42905=	1	Sutarostrongylus johnsoni
42905=	1	Sutarostrongylus kirkpatricki
42905=	1	Swammerdamella araia
42905=	1	Swammerdamella arthmia
42905=	1	Swammerdamella crenata
42905=	1	Swammerdamella richmondensis
42905=	1	Swammerdamella sessionis
42905=	1	Swammerdamella stenotis
42905=	1	Swammerdamella therisa
42905=	1	Swezeyia arborea
42905=	1	Swezeyia pseudopalidocornis
42905=	1	Swezeyia pulchella
