rank	count	UID
1=	1	1515411
1=	1	1515413
1=	1	1515415
1=	1	1515416
1=	1	1515417
1=	1	1515419
1=	1	1515420
1=	1	1515421
1=	1	1515423
1=	1	1515424
1=	1	1515426
1=	1	1515428
1=	1	1515429
1=	1	1515430
1=	1	1515435
1=	1	1515437
1=	1	1515438
1=	1	1515439
1=	1	1515440
1=	1	1520254
1=	1	1520255
1=	1	1520256
1=	1	1520257
1=	1	1520258
1=	1	1520259
1=	1	1520260
1=	1	1520261
1=	1	1520262
1=	1	1520263
1=	1	1520264
1=	1	1520265
1=	1	1520266
1=	1	1520267
1=	1	1520268
1=	1	1520269
1=	1	1520270
1=	1	1520271
1=	1	1520272
1=	1	1520273
1=	1	1520274
1=	1	1520275
1=	1	1520276
1=	1	1520277
1=	1	1520278
1=	1	1520279
1=	1	1520280
1=	1	1520281
1=	1	1520282
1=	1	1520283
1=	1	1520284
1=	1	1520285
1=	1	1520286
1=	1	1520287
1=	1	1520288
1=	1	1520289
1=	1	1520290
1=	1	1520291
1=	1	1520292
1=	1	1520293
1=	1	1520294
1=	1	1520295
1=	1	1520296
1=	1	1520297
1=	1	1520298
1=	1	1520299
1=	1	1520300
1=	1	1520301
1=	1	1520302
1=	1	1520303
1=	1	1520304
1=	1	1520305
1=	1	1520306
1=	1	1520307
1=	1	1520308
1=	1	1520309
1=	1	1520369
1=	1	1520370
1=	1	1520371
1=	1	1520372
1=	1	1520373
1=	1	1520374
1=	1	1520375
1=	1	1520376
1=	1	1520377
1=	1	1520378
1=	1	1520379
1=	1	1520380
1=	1	1520381
1=	1	1520382
1=	1	1520383
1=	1	1520384
1=	1	1520385
1=	1	1520386
1=	1	1520387
1=	1	1520388
1=	1	1520389
1=	1	1520390
1=	1	1520391
1=	1	1520392
1=	1	1520393
1=	1	1520394
1=	1	1520395
1=	1	1520396
1=	1	1520397
1=	1	1520398
1=	1	1520399
1=	1	1520400
1=	1	1520401
1=	1	1520402
1=	1	1520403
1=	1	1520404
1=	1	1520405
1=	1	1520406
1=	1	1520407
1=	1	1520408
1=	1	1520409
1=	1	1520410
1=	1	1520411
1=	1	1520412
1=	1	1520413
1=	1	1520414
1=	1	1520415
1=	1	1520416
1=	1	1520417
1=	1	1520418
1=	1	1520419
1=	1	1520420
1=	1	1520424
1=	1	1520425
1=	1	1520428
1=	1	1520429
1=	1	1520431
1=	1	1520433
1=	1	1520435
1=	1	1521226
1=	1	1521227
1=	1	1521228
1=	1	1521229
1=	1	1521230
1=	1	1521231
1=	1	1521232
1=	1	1521233
1=	1	1521234
1=	1	1521235
1=	1	1521236
1=	1	1521237
1=	1	1521238
1=	1	1521239
1=	1	1521240
1=	1	1521241
1=	1	1521242
1=	1	1521243
1=	1	1521244
1=	1	1521245
1=	1	1521246
1=	1	1521247
1=	1	1521248
1=	1	1521249
1=	1	1521250
1=	1	1521251
1=	1	1521252
1=	1	1521253
1=	1	1521254
1=	1	1521256
1=	1	1521257
1=	1	1521258
1=	1	1521259
1=	1	1521260
1=	1	1521261
1=	1	1521262
1=	1	1521267
1=	1	1521272
1=	1	1521273
1=	1	1521274
1=	1	1521275
1=	1	1521276
1=	1	1521277
1=	1	1521278
1=	1	1521279
1=	1	1521280
1=	1	1521281
1=	1	1521282
1=	1	1521283
1=	1	1521284
1=	1	1521285
1=	1	1521286
1=	1	1521287
1=	1	1521288
1=	1	1521289
1=	1	1521290
1=	1	1521291
1=	1	1521292
1=	1	1521293
1=	1	1521294
1=	1	1521295
1=	1	1521296
1=	1	1521297
1=	1	1521298
1=	1	1521299
1=	1	1521300
1=	1	1521301
1=	1	1521302
1=	1	1521303
1=	1	1521304
1=	1	1521305
1=	1	1521306
1=	1	1521307
1=	1	1521308
1=	1	1521309
1=	1	1521310
1=	1	1521311
1=	1	1521312
1=	1	1521313
1=	1	1521314
1=	1	1521315
1=	1	1521316
1=	1	1521317
1=	1	1521318
1=	1	1521319
1=	1	1521320
1=	1	1521321
1=	1	1521322
1=	1	1521323
1=	1	1521324
1=	1	1521325
1=	1	1521326
1=	1	1521327
1=	1	1521328
1=	1	1521329
1=	1	1521330
1=	1	1521331
1=	1	1521332
1=	1	1521333
1=	1	1521334
1=	1	1521335
1=	1	1521336
1=	1	1521337
1=	1	1521338
1=	1	1521339
1=	1	1521340
1=	1	1521341
1=	1	1521342
1=	1	1521343
1=	1	1521344
1=	1	1521345
1=	1	1521346
1=	1	1521347
1=	1	1521348
1=	1	1521349
1=	1	1521350
1=	1	1524981
1=	1	1524982
1=	1	1524990
1=	1	1524991
1=	1	1524994
1=	1	1524999
1=	1	1525011
1=	1	1525012
1=	1	1525013
1=	1	1525017
1=	1	1525020
1=	1	1525025
1=	1	1525026
1=	1	1525028
1=	1	1525034
1=	1	1525035
1=	1	1525036
1=	1	1525043
1=	1	1525044
1=	1	1525059
1=	1	1525060
1=	1	1525061
1=	1	1525062
1=	1	1525063
1=	1	1525064
1=	1	1525065
1=	1	1525066
1=	1	1525067
1=	1	1525068
1=	1	1525069
1=	1	1525070
1=	1	1525071
1=	1	1525072
1=	1	1525073
1=	1	1525074
1=	1	1525075
1=	1	1525103
1=	1	1525104
1=	1	1525105
1=	1	1525106
1=	1	1525107
1=	1	1525108
1=	1	1525109
1=	1	1525110
1=	1	1525111
1=	1	1525112
1=	1	1525113
1=	1	1525114
1=	1	1525115
1=	1	1525116
1=	1	1525117
1=	1	1525118
1=	1	1525119
1=	1	1525120
1=	1	1525121
1=	1	1525122
1=	1	1525123
1=	1	1525124
1=	1	1525125
1=	1	1525126
1=	1	1525127
1=	1	1525128
1=	1	1525129
1=	1	1525130
1=	1	1525131
1=	1	1525132
1=	1	1525133
1=	1	1525134
1=	1	1525135
1=	1	1525136
1=	1	1525137
1=	1	1525138
1=	1	1525139
1=	1	1525140
1=	1	1525141
1=	1	1525142
1=	1	1525143
1=	1	1525144
1=	1	1525145
1=	1	1525146
1=	1	1525147
1=	1	1525148
1=	1	1525149
1=	1	1525150
1=	1	1525151
1=	1	1525152
1=	1	1525153
1=	1	1525154
1=	1	1526534
1=	1	1526535
1=	1	1526536
1=	1	1526537
1=	1	1526538
1=	1	1526539
1=	1	1526540
1=	1	1526541
1=	1	1526542
1=	1	1526543
1=	1	1526544
1=	1	1526545
1=	1	1526546
1=	1	1526547
1=	1	1526548
1=	1	1526549
1=	1	1526550
1=	1	1526551
1=	1	1526552
1=	1	1526553
1=	1	1526554
1=	1	1526555
1=	1	1526556
1=	1	1526557
1=	1	1526558
1=	1	1526559
1=	1	1526560
1=	1	1526561
1=	1	1526562
1=	1	1526563
1=	1	1526564
1=	1	1526565
1=	1	1526566
1=	1	1526567
1=	1	1526568
1=	1	1526569
1=	1	1526570
1=	1	1526571
1=	1	1526572
1=	1	1526573
1=	1	1526574
1=	1	1526575
1=	1	1526576
1=	1	1526577
1=	1	1526578
1=	1	1526579
1=	1	1526580
1=	1	1526581
1=	1	1526582
1=	1	1526583
1=	1	1526584
1=	1	1526585
1=	1	1530492
1=	1	1530493
1=	1	1530494
1=	1	1530495
1=	1	1530496
1=	1	1530497
1=	1	1530498
1=	1	1530499
1=	1	1530500
1=	1	1530501
1=	1	1530502
1=	1	1530503
1=	1	1530507
1=	1	1530508
1=	1	1530509
1=	1	1530510
1=	1	1530511
1=	1	1530512
1=	1	1530513
1=	1	1530514
1=	1	1530515
1=	1	1530535
1=	1	1530537
1=	1	1530538
1=	1	1530539
1=	1	1530540
1=	1	1530541
1=	1	1530542
1=	1	1530543
1=	1	1530544
1=	1	1530545
1=	1	1530546
1=	1	1530547
1=	1	1530548
1=	1	1530549
1=	1	1530550
1=	1	1530551
1=	1	1530552
1=	1	1530553
1=	1	1530554
1=	1	1530555
1=	1	1530556
1=	1	1530557
1=	1	1530558
1=	1	1530559
1=	1	1530560
1=	1	1530561
1=	1	1530562
1=	1	1530563
1=	1	1530564
1=	1	1530565
1=	1	1530566
1=	1	1530567
1=	1	1530568
1=	1	1530569
1=	1	1530570
1=	1	1530571
1=	1	1530572
1=	1	1530573
1=	1	1530574
1=	1	1530575
1=	1	1530584
1=	1	1530585
1=	1	1530587
1=	1	1530588
1=	1	1530589
1=	1	1530592
1=	1	1530593
1=	1	1530594
1=	1	1530595
1=	1	1530596
1=	1	1530597
1=	1	1530598
1=	1	1530599
1=	1	1530600
1=	1	1530601
1=	1	1530602
1=	1	1530603
1=	1	1530604
1=	1	1530605
1=	1	1530606
1=	1	1530607
1=	1	1530609
1=	1	1530610
1=	1	1530611
1=	1	1530614
1=	1	1530615
1=	1	1530616
1=	1	1530617
1=	1	1530618
1=	1	1530619
1=	1	1530620
1=	1	1530621
1=	1	1530622
1=	1	1530623
1=	1	1530624
1=	1	1530625
1=	1	1530626
1=	1	1530627
1=	1	1530628
1=	1	1530629
1=	1	1530630
1=	1	1530631
1=	1	1530632
1=	1	1530633
1=	1	1530634
1=	1	1530635
1=	1	1530636
1=	1	1530637
1=	1	1530638
1=	1	1530639
1=	1	1530640
1=	1	1530641
1=	1	1530642
1=	1	1530643
1=	1	1530644
1=	1	1530645
1=	1	1530646
1=	1	1530647
1=	1	1530648
1=	1	1530649
1=	1	1530650
1=	1	1530651
1=	1	1530652
1=	1	1530653
1=	1	1530654
1=	1	1530655
1=	1	1530656
1=	1	1530657
1=	1	1530658
1=	1	1530659
1=	1	1530660
1=	1	1530661
1=	1	1530662
1=	1	1530663
1=	1	1530664
1=	1	1530665
1=	1	1530666
1=	1	1530667
1=	1	1530668
1=	1	1530669
1=	1	1530670
1=	1	1530671
1=	1	1530672
1=	1	1530673
1=	1	1530674
1=	1	1530675
1=	1	1530676
1=	1	1530677
1=	1	1530678
1=	1	1530679
1=	1	1530680
1=	1	1530681
1=	1	1530682
1=	1	1530683
1=	1	1530684
1=	1	1530685
1=	1	1530686
1=	1	1530687
1=	1	1530688
1=	1	1530689
1=	1	1530690
1=	1	1530691
1=	1	1530692
1=	1	1530693
1=	1	1531589
1=	1	1531629
1=	1	1531630
1=	1	1531631
1=	1	1531632
1=	1	1531633
1=	1	1531634
1=	1	1531635
1=	1	1531636
1=	1	1531637
1=	1	1531638
1=	1	1531639
1=	1	1531640
1=	1	1531641
1=	1	1531642
1=	1	1531643
1=	1	1531644
1=	1	1531645
1=	1	1531646
1=	1	1531647
1=	1	1531648
1=	1	1531649
1=	1	1531673
1=	1	1531674
1=	1	1531675
1=	1	1531676
1=	1	1531677
1=	1	1531678
1=	1	1531679
1=	1	1531680
1=	1	1531681
1=	1	1531682
1=	1	1531683
1=	1	1531684
1=	1	1531685
1=	1	1531686
1=	1	1531687
1=	1	1531688
1=	1	1531689
1=	1	1531690
1=	1	1531691
1=	1	1531692
1=	1	1531697
1=	1	1531698
1=	1	1531699
1=	1	1531700
1=	1	1531701
1=	1	1531702
1=	1	1531703
1=	1	1531704
1=	1	1531705
1=	1	1531706
1=	1	1531707
1=	1	1531708
1=	1	1531709
1=	1	1531710
1=	1	1531711
1=	1	1531712
1=	1	1531713
1=	1	1531714
1=	1	1531715
1=	1	1531726
1=	1	1531727
1=	1	1531728
1=	1	1531729
1=	1	1531730
1=	1	1531731
1=	1	1531732
1=	1	1531734
1=	1	1531735
1=	1	1531737
1=	1	1531738
1=	1	1531741
1=	1	1531744
1=	1	1531746
1=	1	1531747
1=	1	1531748
1=	1	1531749
1=	1	1531750
1=	1	1531751
1=	1	1531754
1=	1	1531758
1=	1	1531759
1=	1	1531760
1=	1	1531761
1=	1	1531762
1=	1	1531763
1=	1	1531764
1=	1	1531765
1=	1	1531766
1=	1	1531767
1=	1	1531768
1=	1	1531769
1=	1	1531770
1=	1	1531771
1=	1	1531772
1=	1	1531773
1=	1	1531774
1=	1	1531775
1=	1	1531779
1=	1	1531780
1=	1	1531781
1=	1	1531782
1=	1	1531783
1=	1	1531784
1=	1	1531785
1=	1	1531786
1=	1	1531787
1=	1	1531789
1=	1	1531790
1=	1	1531791
1=	1	1531792
1=	1	1531793
1=	1	1531794
1=	1	1531804
1=	1	1531811
1=	1	1531815
1=	1	1531816
1=	1	1531817
1=	1	1531818
1=	1	1531819
1=	1	1531820
1=	1	1531821
1=	1	1531822
1=	1	1531823
1=	1	1531824
1=	1	1531825
1=	1	1531826
1=	1	1531827
1=	1	1531828
1=	1	1531829
1=	1	1531830
1=	1	1531831
1=	1	1531832
1=	1	1531833
1=	1	1531834
1=	1	1531835
1=	1	1531836
1=	1	1531837
1=	1	1531838
1=	1	1531839
1=	1	1531840
1=	1	1531841
1=	1	1531842
1=	1	1531843
1=	1	1531844
1=	1	1531845
1=	1	1531846
1=	1	1531847
1=	1	1531848
1=	1	1531849
1=	1	1531850
1=	1	1531851
1=	1	1531852
1=	1	1531853
1=	1	1531854
1=	1	1531855
1=	1	1531856
1=	1	1531857
1=	1	1531858
1=	1	1531859
1=	1	1531860
1=	1	1531861
1=	1	1534681
1=	1	1534682
1=	1	1536072
1=	1	1557058
1=	1	1557059
1=	1	1557060
1=	1	1557061
1=	1	1557062
1=	1	1557063
1=	1	1557064
1=	1	1557065
1=	1	1557066
1=	1	1557067
1=	1	1557068
1=	1	1557069
1=	1	1557070
1=	1	1557071
1=	1	1557072
1=	1	1557073
1=	1	1557074
1=	1	1557075
1=	1	1557076
1=	1	1557077
1=	1	1557078
1=	1	1557079
1=	1	1557080
1=	1	1557081
1=	1	1557082
1=	1	1557083
1=	1	1557084
1=	1	1557085
1=	1	1557086
1=	1	1557087
1=	1	1557088
1=	1	1557089
1=	1	1557090
1=	1	1557091
1=	1	1557092
1=	1	1557093
1=	1	1557094
1=	1	1557948
1=	1	1557949
1=	1	1557950
1=	1	1557951
1=	1	1557952
1=	1	1557953
1=	1	1557954
1=	1	1557955
1=	1	1557956
1=	1	1557957
1=	1	1557958
1=	1	1557959
1=	1	1557960
1=	1	1557961
1=	1	1557962
1=	1	1557963
1=	1	1557964
1=	1	1557965
1=	1	1557966
1=	1	1557967
1=	1	1557968
1=	1	1557969
1=	1	1557970
1=	1	1557971
1=	1	1557972
1=	1	1557973
1=	1	1557974
1=	1	1557975
1=	1	1557976
1=	1	1557977
1=	1	1557978
1=	1	1557979
1=	1	1559493
1=	1	1559494
1=	1	1562944
1=	1	1562945
1=	1	1562946
1=	1	1562947
1=	1	1562948
1=	1	1562949
1=	1	1562950
1=	1	1562951
1=	1	1562952
1=	1	1562953
1=	1	1562954
1=	1	1562955
1=	1	1562956
1=	1	1562957
1=	1	1562958
1=	1	1562959
1=	1	1562960
1=	1	1562961
1=	1	1562962
1=	1	1562963
1=	1	1562964
1=	1	1562965
1=	1	1562966
1=	1	1563558
1=	1	1563559
1=	1	1563560
1=	1	1563561
1=	1	1563562
1=	1	1563563
1=	1	1563564
1=	1	1563565
1=	1	1563566
1=	1	1563567
1=	1	1563568
1=	1	1563569
1=	1	1563570
1=	1	1563571
1=	1	1563572
1=	1	1563573
1=	1	1563574
1=	1	1563575
1=	1	1563576
1=	1	1563577
1=	1	1563578
1=	1	1563586
1=	1	1563587
1=	1	1564304
1=	1	1581977
1=	1	1581978
1=	1	1581979
1=	1	1581980
1=	1	1581981
1=	1	1581982
1=	1	1581983
1=	1	1581984
1=	1	1581985
1=	1	1581986
1=	1	1581987
1=	1	1581988
1=	1	1581989
1=	1	1582003
1=	1	1582004
1=	1	1582005
1=	1	1582006
1=	1	1582007
1=	1	1582008
1=	1	1582009
1=	1	1582010
1=	1	1582011
1=	1	1582012
1=	1	1582013
1=	1	1582014
1=	1	1582015
1=	1	1582016
1=	1	1582017
1=	1	1582018
1=	1	1582019
1=	1	1582020
1=	1	1582021
1=	1	1582022
1=	1	1582023
1=	1	1582024
1=	1	1582025
1=	1	1582026
1=	1	1582027
1=	1	1582028
1=	1	1582029
1=	1	1582030
1=	1	1582031
1=	1	1595251
1=	1	1595252
1=	1	1595253
1=	1	1595254
1=	1	1595255
1=	1	1595256
1=	1	1595257
1=	1	1595258
1=	1	1595259
1=	1	1595260
1=	1	1595261
1=	1	1595262
1=	1	1595263
1=	1	1595264
1=	1	1595265
1=	1	1595266
1=	1	1595267
1=	1	1596869
1=	1	1596872
1=	1	1596873
1=	1	1596874
1=	1	1596875
1=	1	1596876
1=	1	1596877
1=	1	1596878
1=	1	1596879
1=	1	1596880
1=	1	1596888
1=	1	1596889
1=	1	1596890
1=	1	1596891
1=	1	1596892
1=	1	1596893
1=	1	1596894
1=	1	1596895
1=	1	1596896
1=	1	1596897
1=	1	1596898
1=	1	1596899
1=	1	1596900
1=	1	1596901
1=	1	1596902
1=	1	1596903
1=	1	1596904
1=	1	1596905
1=	1	1596906
1=	1	1596907
1=	1	1596908
1=	1	1596909
1=	1	1596910
1=	1	1600584
1=	1	1600585
1=	1	1600586
1=	1	1600587
1=	1	1600588
1=	1	1600589
1=	1	1600590
1=	1	1600591
1=	1	1600592
1=	1	1600593
1=	1	1600594
1=	1	1600595
1=	1	1600596
1=	1	1600597
1=	1	1600600
1=	1	1600601
1=	1	1600602
1=	1	1600603
1=	1	1600604
1=	1	1694903
1=	1	1694906
1=	1	1762122
1=	1	1762123
1=	1	1762124
1=	1	1762125
1=	1	1762126
1=	1	1762127
1=	1	1762128
1=	1	1762129
1=	1	1762130
1=	1	1762131
1=	1	1762132
1=	1	1762133
1=	1	1762134
1=	1	1762135
1=	1	1762136
1=	1	1762137
1=	1	1762138
1=	1	1762139
1=	1	1762140
1=	1	1763075
1=	1	1763076
1=	1	1763077
1=	1	1763078
1=	1	1763079
1=	1	1763080
1=	1	1763081
1=	1	1763082
1=	1	1763083
1=	1	1763084
1=	1	1763085
1=	1	1763086
1=	1	1763087
1=	1	1763088
1=	1	1763089
1=	1	1763090
1=	1	1763091
1=	1	1763092
1=	1	1763093
1=	1	1763094
1=	1	1763095
1=	1	1763096
1=	1	1763097
1=	1	1763098
1=	1	1763099
1=	1	1763100
1=	1	1763101
1=	1	1763102
1=	1	1763103
1=	1	1763104
1=	1	1763105
1=	1	1763106
1=	1	1763107
1=	1	1763108
1=	1	1763109
1=	1	1763110
1=	1	1763111
1=	1	1763112
1=	1	1763113
1=	1	1763114
1=	1	1763115
1=	1	1763116
1=	1	1763117
1=	1	1763118
1=	1	1763119
1=	1	1763120
1=	1	1763877
1=	1	1763878
1=	1	1763879
1=	1	1763880
1=	1	1763881
1=	1	1763882
1=	1	1763883
1=	1	1763914
1=	1	1763915
1=	1	1763919
1=	1	1763920
1=	1	1763921
1=	1	1763922
1=	1	1763934
1=	1	1763935
1=	1	1763949
1=	1	1763950
1=	1	1763951
1=	1	1763953
1=	1	1763954
1=	1	1763955
1=	1	1763956
1=	1	1763957
1=	1	1763958
1=	1	1763959
1=	1	1763960
1=	1	1763961
1=	1	1763962
1=	1	1763964
1=	1	1763965
1=	1	1763966
1=	1	1763967
1=	1	1763968
1=	1	1763969
1=	1	1763971
1=	1	1763972
1=	1	1763973
1=	1	1763974
1=	1	1763975
1=	1	1763976
1=	1	1763978
1=	1	1763979
1=	1	1763980
1=	1	1763981
1=	1	1763982
1=	1	1763983
1=	1	1763984
1=	1	1763985
1=	1	1763986
1=	1	1763987
1=	1	1763988
1=	1	1763989
1=	1	1763990
1=	1	1763991
1=	1	1763992
1=	1	1763993
1=	1	1763994
1=	1	1763995
1=	1	1764909
1=	1	1764910
1=	1	1764911
1=	1	1764912
1=	1	1764913
1=	1	1764914
1=	1	1764915
1=	1	1764916
1=	1	1764917
1=	1	1764918
1=	1	1764919
1=	1	1764920
1=	1	1764921
1=	1	1764922
1=	1	1764923
1=	1	1764924
1=	1	1764925
1=	1	1764926
1=	1	1764927
1=	1	1764928
1=	1	1764929
1=	1	1764930
1=	1	1764931
1=	1	1764932
1=	1	1764933
1=	1	1764934
1=	1	1764935
1=	1	1764936
1=	1	1764937
1=	1	1764938
1=	1	1764939
1=	1	1764940
1=	1	1764941
1=	1	1764942
1=	1	1764943
1=	1	1764944
1=	1	1764945
1=	1	1764946
1=	1	1764947
1=	1	1764948
1=	1	1764949
1=	1	1764950
1=	1	1764951
1=	1	1764952
1=	1	1764953
1=	1	1764954
1=	1	1764955
1=	1	1764956
1=	1	1764957
1=	1	1764958
1=	1	1764959
1=	1	1764960
1=	1	1764961
1=	1	1764962
1=	1	1766151
1=	1	1766152
1=	1	1766162
1=	1	1766172
1=	1	1766174
1=	1	1766177
1=	1	1766178
1=	1	1766179
1=	1	1766183
1=	1	1766184
1=	1	1766185
1=	1	1766190
1=	1	1766191
1=	1	1766192
1=	1	1766209
1=	1	1766210
1=	1	1766211
1=	1	1766212
1=	1	1766213
1=	1	1766215
1=	1	1766216
1=	1	1766217
1=	1	1766218
1=	1	1766219
1=	1	1766220
1=	1	1766221
1=	1	1766222
1=	1	1766223
1=	1	1766224
1=	1	1766225
1=	1	1766226
1=	1	1766227
1=	1	1766228
1=	1	1766229
1=	1	1766230
1=	1	1766231
1=	1	1766232
1=	1	1766233
1=	1	1766234
1=	1	1766235
1=	1	1766236
1=	1	1766237
1=	1	1766238
1=	1	1766239
1=	1	1766240
1=	1	1766241
1=	1	1766242
1=	1	1766243
1=	1	1766244
1=	1	1766245
1=	1	1766246
1=	1	1766247
1=	1	1766248
1=	1	1766249
1=	1	1766250
1=	1	1766251
1=	1	1766252
1=	1	1766253
1=	1	1766254
1=	1	1766255
1=	1	1766256
1=	1	1766257
1=	1	1766258
1=	1	1766259
1=	1	1766260
1=	1	1766261
1=	1	1766262
1=	1	1766263
1=	1	1766264
1=	1	1766265
1=	1	1766266
1=	1	1766267
1=	1	1766268
1=	1	1766269
1=	1	1766270
1=	1	1766271
1=	1	1766272
1=	1	1766273
1=	1	1766274
1=	1	1766275
1=	1	1766276
1=	1	1766277
1=	1	1766278
1=	1	1766279
1=	1	1766280
1=	1	1766281
1=	1	1766282
1=	1	1766283
1=	1	1766284
1=	1	1766285
1=	1	1766286
1=	1	1766287
1=	1	1766288
1=	1	1766289
1=	1	1766290
1=	1	1766291
1=	1	1766292
1=	1	1766293
1=	1	1766294
1=	1	1766295
1=	1	1766296
1=	1	1766297
1=	1	1766298
1=	1	1766299
1=	1	1766300
1=	1	1766301
1=	1	1766325
1=	1	1766326
1=	1	1766327
1=	1	1766328
1=	1	1766330
1=	1	1766331
1=	1	1766332
1=	1	1766333
1=	1	1766334
1=	1	1766335
1=	1	1766336
1=	1	1766338
1=	1	1766339
1=	1	1766340
1=	1	1766341
1=	1	1766342
1=	1	1766343
1=	1	1766344
1=	1	1766345
1=	1	1766346
1=	1	1766347
1=	1	1766348
1=	1	1766349
1=	1	1766350
1=	1	1766351
1=	1	1766352
1=	1	1766353
1=	1	1766354
1=	1	1766355
1=	1	1766356
1=	1	1766357
1=	1	1766358
1=	1	1766359
1=	1	1766360
1=	1	1766361
1=	1	1766362
1=	1	1766363
1=	1	1766364
1=	1	1766365
1=	1	1766366
1=	1	1766367
1=	1	1766368
1=	1	1766369
1=	1	1766370
1=	1	1766371
1=	1	1766372
1=	1	1766373
1=	1	1766374
1=	1	1766375
1=	1	1766376
1=	1	1766377
1=	1	1766378
1=	1	1766379
1=	1	1766380
1=	1	1766381
1=	1	1766382
1=	1	1766383
1=	1	1766384
1=	1	1766385
1=	1	1766386
1=	1	1766387
1=	1	1766388
1=	1	1766389
1=	1	1766390
1=	1	1766391
1=	1	1766393
1=	1	1766394
1=	1	1766395
1=	1	1766396
1=	1	1766397
1=	1	1766438
1=	1	1766439
1=	1	1766440
1=	1	1766441
1=	1	1766442
1=	1	1766443
1=	1	1766444
1=	1	1766445
1=	1	1766446
1=	1	1766447
1=	1	1766448
1=	1	1766450
1=	1	1766451
1=	1	1766452
1=	1	1766454
1=	1	1766455
1=	1	1766456
1=	1	1766457
1=	1	1766458
1=	1	1766459
1=	1	1766460
1=	1	1766462
1=	1	1766463
1=	1	1766464
1=	1	1766465
1=	1	1766466
1=	1	1766467
1=	1	1766468
1=	1	1766469
1=	1	1766470
1=	1	1766471
1=	1	1766472
1=	1	1766473
1=	1	1766474
1=	1	1766475
1=	1	1766476
1=	1	1766477
1=	1	1766478
1=	1	1766479
1=	1	1766480
1=	1	1766481
1=	1	1766482
1=	1	1766483
1=	1	1766484
1=	1	1766485
1=	1	1766486
1=	1	1766487
1=	1	1766488
1=	1	1766489
1=	1	1766490
1=	1	1766491
1=	1	1766492
1=	1	1766493
1=	1	1766494
1=	1	1766495
1=	1	1766496
1=	1	1766497
1=	1	1766498
1=	1	1766499
1=	1	1766500
1=	1	1766501
1=	1	1766502
1=	1	1766503
1=	1	1766504
1=	1	1766505
1=	1	1766506
1=	1	1766507
1=	1	1766508
1=	1	1766509
1=	1	1766510
1=	1	1766511
1=	1	1766512
1=	1	1766513
1=	1	1766514
1=	1	1766515
1=	1	1766516
1=	1	1766517
1=	1	1767020
1=	1	1767021
1=	1	1767022
1=	1	1767026
1=	1	1767027
1=	1	1767028
1=	1	1767029
1=	1	1767030
1=	1	1767031
1=	1	1767032
1=	1	1767033
1=	1	1767034
1=	1	1767037
1=	1	1767039
1=	1	1767040
1=	1	1767049
1=	1	1767050
1=	1	1767051
1=	1	1767052
1=	1	1767053
1=	1	1767054
1=	1	1767055
1=	1	1767056
1=	1	1767057
1=	1	1767058
1=	1	1767059
1=	1	1767060
1=	1	1767068
1=	1	1767069
1=	1	1767071
1=	1	1767072
1=	1	1767075
1=	1	1767076
1=	1	1767077
1=	1	1767078
1=	1	1767079
1=	1	1767080
1=	1	1767081
1=	1	1767082
1=	1	1767083
1=	1	1767084
1=	1	1767085
1=	1	1767086
1=	1	1767087
1=	1	1767088
1=	1	1767089
1=	1	1767090
1=	1	1767091
1=	1	1767092
1=	1	1767093
1=	1	1767094
1=	1	1767095
1=	1	1767096
1=	1	1767097
1=	1	1767098
1=	1	1767099
1=	1	1767100
1=	1	1767101
1=	1	1767102
1=	1	1767103
1=	1	1767104
1=	1	1767105
1=	1	1767106
1=	1	1767107
1=	1	1767112
1=	1	1767113
1=	1	1767114
1=	1	1767115
1=	1	1767116
1=	1	1767118
1=	1	1767119
1=	1	1768459
1=	1	1768460
1=	1	1768462
1=	1	1768463
1=	1	1768464
1=	1	1768465
1=	1	1768466
1=	1	1768467
1=	1	1768468
1=	1	1768469
1=	1	1768472
1=	1	1768473
1=	1	1768475
1=	1	1768476
1=	1	1768477
1=	1	1768478
1=	1	1768479
1=	1	1768480
1=	1	1768481
1=	1	1768482
1=	1	1768483
1=	1	1768484
1=	1	1768485
1=	1	1768486
1=	1	1768487
1=	1	1768488
1=	1	1768489
1=	1	1768490
1=	1	1768491
1=	1	1768492
1=	1	1768493
1=	1	1768494
1=	1	1768495
1=	1	1768496
1=	1	1768497
1=	1	1768498
1=	1	1768499
1=	1	1768500
1=	1	1768501
1=	1	1768502
1=	1	1768503
1=	1	1768505
1=	1	1768506
1=	1	1768507
1=	1	1768508
1=	1	1768509
1=	1	1768510
1=	1	1768511
1=	1	1768512
1=	1	1768513
1=	1	1768514
1=	1	1769093
1=	1	1769094
1=	1	1769095
1=	1	1769096
1=	1	1769097
1=	1	1769098
1=	1	1769099
1=	1	1769100
1=	1	1769101
1=	1	1769102
1=	1	1769103
1=	1	1769104
1=	1	1769105
1=	1	1769106
1=	1	1769107
1=	1	1769108
1=	1	1769109
1=	1	1769112
1=	1	1769113
1=	1	1769114
1=	1	1769115
1=	1	1769116
1=	1	1769117
1=	1	1769118
1=	1	1769119
1=	1	1769120
1=	1	1769121
1=	1	1769122
1=	1	1769123
1=	1	1769124
1=	1	1769125
1=	1	1769126
1=	1	1769127
1=	1	1769128
1=	1	1769129
1=	1	1769130
1=	1	1769131
1=	1	1769132
1=	1	1769133
1=	1	1769134
1=	1	1769135
1=	1	1769136
1=	1	1769137
1=	1	1769138
1=	1	1769139
1=	1	1769140
1=	1	1769141
1=	1	1769142
1=	1	1769143
1=	1	1769144
