name	family	highertaxon	interaction	host name	host family	host highertaxon	source
Aegiceras corniculatum	Primulaceae	Dicotyledoneae	Associate:Neutral	Sonneratia caseolaris	Lythraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Aegiceras corniculatum	Primulaceae	Dicotyledoneae	Associate:Neutral	Sonneratia lanceolata	Lythraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Aegiceras corniculatum	Primulaceae	Dicotyledoneae	Associate:Neutral	Sporobolus virginicus	Poaceae	Monocotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Aegiceras corniculatum	Primulaceae	Dicotyledoneae	Associate:Neutral	Xylocarpus granatum	Meliaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Aegiceras corniculatum	Primulaceae	Dicotyledoneae	Associate:Neutral	Xylocarpus moluccensis	Meliaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Aigialus grandis	Massariaceae	Ascomycota	Associate:Consumer:Parasite:Infects	Rhizophora stylosa	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Aigialus grandis	Massariaceae	Ascomycota	Associate:Consumer:Parasite:Infects	Ceriops	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Amarygmus	Tenebrionidae	Coleoptera	Associate:Consumer:Predator	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Amarygmus	Tenebrionidae	Coleoptera	Associate:Consumer:Predator	Casuarina glauca	Casuarinaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Amyema cambagei	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Casuarina glauca	Casuarinaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Amyema mackayensis	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Aegiceras corniculatum	Primulaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Amyema mackayensis	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Amyema mackayensis	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Camptostemon schultzii	Malvaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Amyema mackayensis	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Ceriops tagal	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Amyema mackayensis	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Excoecaria	Euphorbiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Amyema mackayensis	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Lumnitzera	Combretaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Amyema mackayensis	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Rhizophora mucronata	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Amyema mackayensis	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Rhizophora stylosa	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Amyema mackayensis	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Thespesia	Malvaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Amyema thalassia	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Anisomeridium albisedum	Monoblastiaceae	Ascomycota	Associate:Commensal:Epiphyte	Avicennia	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Anisomeridium subprostans	Monoblastiaceae	Ascomycota	Associate:Commensal:Epiphyte	Rhizophora	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Anisomeridium terminatum	Monoblastiaceae	Ascomycota	Associate:Commensal:Epiphyte	Rhizophora	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Apion	Brentidae	Coleoptera	Associate:Commensal:Inhabits	Bruguiera	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Apodasmia brownii	Restionaceae	Monocotyledoneae	Associate:Neutral	Samolus repens	Primulaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Araecerus bicristatus	Anthribidae	Coleoptera	Associate:Commensal:Inhabits	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Ardea sumatrana	Ardeidae	Aves	Associate:Neutral	Avicennia	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Ardea sumatrana	Ardeidae	Aves	Associate:Neutral	Rhizophora	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Ardea sumatrana	Ardeidae	Aves	Associate:Neutral	Bruguiera	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Aridaeus thoracicus	Cerambycidae	Coleoptera	Associate:Commensal:Inhabits	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Arthopyrenia planorbis	Arthopyreniaceae	Ascomycota	Associate:Commensal:Epiphyte	Rhizophora	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Arunta interclusa	Cicadidae	Homoptera	Associate:Consumer:Predator	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Ascocratera manglicola	Trypetheliaceae	Ascomycota	Associate:Consumer:Parasite:Infects	Ceriops	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Australoplax tridentata	Ocypodidae	Decapoda	Associate:Neutral	Aegiceras corniculatum	Primulaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Australoplax tridentata	Ocypodidae	Decapoda	Associate:Neutral	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Australoplax tridentata	Ocypodidae	Decapoda	Associate:Neutral	Rhizophora stylosa	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Australoplax tridentata	Ocypodidae	Decapoda	Associate:Neutral	Sporobolus virginicus	Poaceae	Monocotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Austrostipa stipoides	Poaceae	Monocotyledoneae	Associate:Neutral	Samolus repens	Primulaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Austrostipa stipoides	Poaceae	Monocotyledoneae	Associate:Neutral	Spergularia media	Caryophyllaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia integra	Acanthaceae	Dicotyledoneae	Associate:Neutral	Sonneratia alba	Sonneratiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia integra	Acanthaceae	Dicotyledoneae	Associate:Neutral	Acanthus ebracteatus	Acanthaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia integra	Acanthaceae	Dicotyledoneae	Associate:Neutral	Acanthus ilicifolius	Acanthaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia integra	Acanthaceae	Dicotyledoneae	Associate:Neutral	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia integra	Acanthaceae	Dicotyledoneae	Associate:Neutral	Aegiceras corniculatum	Primulaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Acanthus ilicifolius	Acanthaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Acrostichum speciosum	Pteridaceae	Pteridophyta	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Aegialitis annulata	Plumbaginaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Aegiceras corniculatum	Primulaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Baccharis halimifolia	Asteraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Bruguiera exaristata	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Bruguiera gymnorhiza	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Bruguiera parviflora	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Bruguiera sexangula	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Camptostemon schultzii	Malvaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Casuarina glauca	Casuarinaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Cathormion	Fabaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Ceriops australis	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Ceriops pseudodecandra	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Ceriops tagal	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Cynometra iripa	Fabaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Diospyros geminata	Ebenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Excoecaria agallocha	Euphorbiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Fimbristylis ferruginea	Cyperaceae	Monocotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Hemichroa diandra	Amaranthaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Heritiera littoralis	Sterculiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Hibiscus tiliaceus	Malvaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Lumnitzera littorea	Combretaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Lumnitzera racemosa	Combretaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Muellerolimon salicorniaceum	Plumbaginaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Nypa fruticans	Arecaceae	Monocotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Osbornia octodonta	Myrtaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Parkinsonia aculeata	Fabaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Rhizophora apiculata	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Rhizophora mucronata	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Rhizophora stylosa	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Samolus repens	Primulaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Sarcocornia quinqueflora	Chenopodiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Scyphiphora hydrophylacea	Rubiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Sesuvium portulacastrum	Aizoaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Sporobolus virginicus	Poaceae	Monocotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Sonneratia alba	Sonneratiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Sonneratia caseolaris	Lythraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Suaeda australis	Chenopodiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Tecticornia arbuscula	Chenopodiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Tecticornia halocnemoides	Chenopodiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Avicennia marina	Verbenaceae	Dicotyledoneae	Associate:Neutral	Tecticornia pterygosperma	Chenopodiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
